CPD_ID Active
7975593 0
7975587 0
7975586 0
7975584 0
7975582 0
7975581 0
7975580 0
7975577 0
7975575 0
7975573 0
7975572 0
7975571 0
7975569 0
7975568 0
7975567 0
7975566 0
7975565 0
7975563 0
7975562 0
7975561 0
7975560 0
7975559 0
7975556 0
7975555 0
7975552 0
7975551 0
7975547 0
7975546 0
7975545 0
7975541 0
7975536 0
7975533 0
7975532 0
7975531 0
7975529 0
7975528 0
7975526 0
7975524 0
7975521 0
7975520 0
7975519 0
7975516 0
7975514 0
7975512 0
7975511 0
7975510 0
7975509 0
7975508 0
7975506 0
7975503 0
7975502 0
7975501 0
7975500 0
7975497 0
7975496 0
7975495 0
7975494 0
7975493 0
7975492 0
7975491 0
7975488 0
7975486 0
7975485 0
7975484 0
7975483 0
7975482 0
7975480 0
7975479 0
7975478 0
7975476 0
7975475 0
7975474 0
7975472 0
7975470 0
7975467 0
7975466 0
7975464 0
7975463 0
7975461 0
7975459 0
7975458 0
7975457 0
7975456 0
7975455 0
7975454 0
7975453 0
7975452 0
7975451 0
7975449 0
7975448 0
7975447 0
7975445 0
7975444 0
7975443 0
7975441 0
7975439 0
7975438 0
7975434 0
7975433 0
7975432 0
7975430 0
7975429 0
7975427 0
7975424 0
7975421 0
7975420 0
7975419 0
7975418 0
7975413 0
7975411 0
7975407 0
7975406 0
7975404 0
7975403 0
7975402 0
7975401 0
7975400 0
7975399 0
7975398 0
7975397 0
7975395 0
7975394 0
7975393 0
7975390 0
7975389 0
7975388 0
7975386 0
7975385 0
7975384 0
7975383 0
7975380 0
7975378 0
7975377 0
7975376 0
7975375 0
7975374 0
7975373 0
7975371 0
7975370 0
7975368 0
7975367 0
7975366 0
7975361 0
7975360 0
7975359 0
7975358 0
7975356 0
7975354 0
7975353 0
7975351 0
7975347 0
7975339 0
7975338 0
7975337 0
7975336 0
7975335 0
7975334 0
7975333 0
7975332 0
7975331 0
7975330 0
7975329 0
7975327 0
7975326 0
7975325 0
7975324 0
7975323 0
7975321 0
7975319 0
7975318 0
7975317 0
7975316 0
7975315 0
7975314 0
7975313 0
7975310 0
7975309 0
7975308 0
7975307 0
7975304 0
7975301 0
7975296 0
7975294 0
7975293 0
7975292 0
7975291 0
7975289 0
7975288 0
7975287 0
7975286 0
7975285 0
7975284 0
7975283 0
7975282 0
7975276 0
7975275 0
7975272 0
7975271 0
7975270 0
7975269 0
7975268 0
7975267 0
7975266 0
7975265 0
7975261 0
7975260 0
7975257 0
7975254 0
7975252 0
7975251 0
7975250 0
7975249 0
7975248 0
7975246 0
7975245 0
7975241 0
7975238 0
7975237 0
7975236 0
7975233 0
7975232 0
7975231 0
7975229 0
7975228 0
7975227 0
7975225 0
7975222 0
7975221 0
7975220 0
7975218 0
7975217 0
7975216 0
7975214 0
7975212 0
7975209 0
7975208 0
7975207 0
7975206 0
7975205 0
7975204 0
7975203 0
7975202 0
7975201 0
7975200 0
7975199 0
7975198 0
7975197 0
7975196 0
7975194 0
7975193 0
7975192 0
7975188 0
7975185 0
7975183 0
7975182 0
7975180 0
7975179 0
7975178 0
7975177 0
7975176 0
7975175 0
7975173 0
7975172 0
7975166 0
7975165 0
7975164 0
7975163 0
7975162 0
7975160 0
7975159 0
7975156 0
7975155 0
7975153 0
7975152 0
7975150 0
7975149 0
7975148 0
7975146 0
7975145 0
7975144 0
7975140 0
7975138 0
7975136 0
7975134 0
7975131 0
7975128 0
7975126 0
7975123 0
7975122 0
7975121 0
7975119 0
7975118 0
7975117 0
7975116 0
7975115 0
7975114 0
7975112 0
7975108 0
7975107 0
7975106 0
7975104 0
7975103 0
7975101 0
7975100 0
7975097 0
7975093 0
7975092 0
7975091 0
7975090 0
7975089 0
7975087 0
7975084 0
7975083 0
7975082 0
7975081 0
7975080 0
7975078 0
7975077 0
7975076 0
7975075 0
7975074 0
7975073 0
7975071 0
7975070 0
7975069 0
7975068 0
7975067 0
7975065 0
7975064 0
7975063 0
7975062 0
7975060 0
7975058 0
7975056 0
7975055 0
7975051 0
7975050 0
7975048 0
7975047 0
7975046 0
7975045 0
7975043 0
7975041 0
7975040 0
7975039 0
7975038 0
7975037 0
7975036 0
7975035 0
7975034 0
7975031 0
7975030 0
7975027 0
7975025 0
7975024 0
7975023 0
7975021 0
7975020 0
7975019 0
7975018 0
7975015 0
7975014 0
7975013 0
7975010 0
7975007 0
7975006 0
7975004 0
7975003 0
7975001 0
7974999 0
7974998 0
7974997 0
7974995 0
7974994 0
7974992 0
7974990 0
7974987 0
7974986 0
7974985 0
7974983 0
7974982 0
7974981 0
7974978 0
7974976 0
7974975 0
7974974 0
7974973 0
7974972 0
7974969 0
7974967 0
7974965 0
7974964 0
7974962 0
7974961 0
7974960 0
7974959 0
7974958 0
7974957 0
7974953 0
7974952 0
7974950 0
7974949 0
7974947 0
7974943 0
7974941 0
7974940 0
7974938 0
7974935 0
7974934 0
7974933 0
7974932 0
7974931 0
7974930 0
7974929 0
7974927 0
7974925 0
7974924 0
7974923 0
7974922 0
7974921 0
7974920 0
7974919 0
7974918 0
7974917 0
7974915 0
7974913 0
7974911 0
7974908 0
7974906 0
7974905 0
7974903 0
7974902 0
7974901 0
7974900 0
7974899 0
7974894 0
7974892 0
7974891 0
7974888 0
7974886 0
7974885 0
7974884 0
7974882 0
7974880 0
7974879 0
7974878 0
7974877 0
7974876 0
7974874 0
7974869 0
7974868 0
7974867 0
7974866 0
7974865 0
7974861 0
7974860 0
7974859 0
7974858 0
7974857 0
7974855 0
7974854 0
7974853 0
7974852 0
7974851 0
7974849 0
7974848 0
7974847 0
7974844 0
7974843 0
7974841 0
7974840 0
7974839 0
7974838 0
7974836 0
7974834 0
7974832 0
7974830 0
7974828 0
7974827 0
7974826 0
7974822 0
7974821 0
7974819 0
7974818 0
7974817 0
7974815 0
7974814 0
7974813 0
7974810 0
7974808 0
7974804 0
7974802 0
7974801 0
7974799 0
7974798 0
7974794 0
7974793 0
7974792 0
7974791 0
7974788 0
7974787 0
7974786 0
7974784 0
7974783 0
7974782 0
7974781 0
7974779 0
7974776 0
7974775 0
7974774 0
7974773 0
7974771 0
7974770 0
7974769 0
7974768 0
7974766 0
7974764 0
7974763 0
7974762 0
7974761 0
7974760 0
7974759 0
7974758 0
7974757 0
7974755 0
7974754 0
7974753 0
7974752 0
7974751 0
7974750 0
7974749 0
7974748 0
7974742 0
7974741 0
7974740 0
7974732 0
7974730 0
7974725 0
7974719 0
7974717 0
7974715 0
7974713 0
7974712 0
7974708 0
7974706 0
7974705 0
7974703 0
7974702 0
7974700 0
7974699 0
7974698 0
7974697 0
7974695 0
7974694 0
7974690 0
7974688 0
7974687 0
7974685 0
7974684 0
7974683 0
7974681 0
7974680 0
7974678 0
7974675 0
7974674 0
7974673 0
7974672 0
7974671 0
7974670 0
7974669 0
7974668 0
7974666 0
7974663 0
7974661 0
7974660 0
7974659 0
7974658 0
7974653 0
7974651 0
7974650 0
7974649 0
7974648 0
7974647 0
7974646 0
7974644 0
7974643 0
7974642 0
7974640 0
7974639 0
7974638 0
7974637 0
7974636 0
7974629 0
7974628 0
7974627 0
7974626 0
7974625 0
7974623 0
7974621 0
7974620 0
7974619 0
7974616 0
7974615 0
7974614 0
7974613 0
7974611 0
7974609 0
7974608 0
7974607 0
7974605 0
7974604 0
7974601 0
7974598 0
7974597 0
7974596 0
7974595 0
7974592 0
7974591 0
7974590 0
7974588 0
7974587 0
7974586 0
7974585 0
7974584 0
7974581 0
7974580 0
7974579 0
7974578 0
7974577 0
7974573 0
7974572 0
7974571 0
7974569 0
7974568 0
7974567 0
7974566 0
7974565 0
7974564 0
7974563 0
7974562 0
7974560 0
7974559 0
7974556 0
7974555 0
7974554 0
7974552 0
7974548 0
7974547 0
7974545 0
7974544 0
7974543 0
7974540 0
7974537 0
7974535 0
7974533 0
7974528 0
7974527 0
7974526 0
7974525 0
7974524 0
7974523 0
7974522 0
7974521 0
7974518 0
7974514 0
7974513 0
7974512 0
7974508 0
7974506 0
7974503 0
7974502 0
7974500 0
7974499 0
7974498 0
7974497 0
7974496 0
7974495 0
7974494 0
7974491 0
7974489 0
7974488 0
7974487 0
7974486 0
7974485 0
7974484 0
7974482 0
7974481 0
7974479 0
7974477 0
7974476 0
7974475 0
7974474 0
7974473 0
7974471 0
7974468 0
7974467 0
7974464 0
7974463 0
7974460 0
7974459 0
7974456 0
7974454 0
7974453 0
7974452 0
7974451 0
7974450 0
7974447 0
7974446 0
7974445 0
7974444 0
7974442 0
7974441 0
7974440 0
7974439 0
7974438 0
7974436 0
7974435 0
7974433 0
7974432 0
7974429 0
7974427 0
7974426 0
7974423 0
7974422 0
7974421 0
7974419 0
7974418 0
7974417 0
7974416 0
7974415 0
7974414 0
7974413 0
7974412 0
7974407 0
7974405 0
7974404 0
7974403 0
7974401 0
7974400 0
7974399 0
7974397 0
7974393 0
7974392 0
7974390 0
7974389 0
7974388 0
7974385 0
7974384 0
7974382 0
7974379 0
7974378 0
7974377 0
7974375 0
7974374 0
7974373 0
7974372 0
7974371 0
7974367 0
7974363 0
7974362 0
7974360 0
7974358 0
7974351 0
7974350 0
7974349 0
7974347 0
7974346 0
7974341 0
7974340 0
7974338 0
7974337 0
7974336 0
7974333 0
7974332 0
7974331 0
7974330 0
7974325 0
7974324 0
7974322 0
7974321 0
7974320 0
7974319 0
7974318 0
7974314 0
7974312 0
7974311 0
7974309 0
7974308 0
7974307 0
7974306 0
7974305 0
7974304 0
7974303 0
7974301 0
7974300 0
7974299 0
7974297 0
7974295 0
7974293 0
7974290 0
7974289 0
7974288 0
7974284 0
7974282 0
7974281 0
7974280 0
7974279 0
7974276 0
7974275 0
7974271 0
7974268 0
7974265 0
7974263 0
7974261 0
7974259 0
7974258 0
7974255 0
7974254 0
7974253 0
7974252 0
7974251 0
7974247 0
7974246 0
7974244 0
7974241 0
7974239 0
7974238 0
7974234 0
7974233 0
7974231 0
7974230 0
7974228 0
7974227 0
7974224 0
7974223 0
7974222 0
7974221 0
7974219 0
7974218 0
7974216 0
7974215 0
7974214 0
7974213 0
7974211 0
7974210 0
7974207 0
7974206 0
7974205 0
7974202 0
7974201 0
7974200 0
7974197 0
7974196 0
7974193 0
7974192 0
7974191 0
7974188 0
7974187 0
7974186 0
7974183 0
7974179 0
7974178 0
7974176 0
7974175 0
7974172 0
7974169 0
7974165 0
7974164 0
7974163 0
7974162 0
7974161 0
7974159 0
7974158 0
7974157 0
7974154 0
7974151 0
7974150 0
7974147 0
7974146 0
7974145 0
7974141 0
7974140 0
7974138 0
7974136 0
7974134 0
7974133 0
7974132 0
7974131 0
7974130 0
7974127 0
7974126 0
7974125 0
7974122 0
7974118 0
7974117 0
7974113 0
7974111 0
7974109 0
7974108 0
7974106 0
7974104 0
7974103 0
7974102 0
7974100 0
7974099 0
7974098 0
7974096 0
7974095 0
7974094 0
7974092 0
7974087 0
7974085 0
7974084 0
7974082 0
7974081 0
7974080 0
7974079 0
7974076 0
7974074 0
7974073 0
7974072 0
7974071 0
7974070 0
7974069 0
7974068 0
7974067 0
7974064 0
7974063 0
7974062 0
7974061 0
7974060 0
7974059 0
7974058 0
7974057 0
7974056 0
7974055 0
7974054 0
7974053 0
7974052 0
7974051 0
7974049 0
7974047 0
7974046 0
7974045 0
7974044 0
7974043 0
7974042 0
7974041 0
7974040 0
7974039 0
7974038 0
7974037 0
7974036 0
7974035 0
7974034 0
7974033 0
7974032 0
7974031 0
7974030 0
7974029 0
7974025 0
7974024 0
7974022 0
7974019 0
7974017 0
7974016 0
7974015 0
7974013 0
7974011 0
7974009 0
7974008 0
7974006 0
7974003 0
7974002 0
7974000 0
7973999 0
7973997 0
7973996 0
7973993 0
7973990 0
7973989 0
7973987 0
7973986 0
7973985 0
7973983 0
7973981 0
7973980 0
7973979 0
7973978 0
7973977 0
7973976 0
7973975 0
7973973 0
7973972 0
7973970 0
7973967 0
7973966 0
7973965 0
7973964 0
7973962 0
7973961 0
7973960 0
7973959 0
7973958 0
7973957 0
7973956 0
7973955 0
7973952 0
7973951 0
7973950 0
7973949 0
7973947 0
7973946 0
7973944 0
7973942 0
7973941 0
7973939 0
7973933 0
7973932 0
7973929 0
7973928 0
7973927 0
7973925 0
7973924 0
7973923 0
7973922 0
7973921 0
7973920 0
7973919 0
7973916 0
7973914 0
7973913 0
7973911 0
7973910 0
7973907 0
7973906 0
7973905 0
7973900 0
7973898 0
7973896 0
7973894 0
7973893 0
7973892 0
7973891 0
7973890 0
7973889 0
7973886 0
7973884 0
7973882 0
7973881 0
7973878 0
7973875 0
7973874 0
7973873 0
7973871 0
7973870 0
7973869 0
7973868 0
7973867 0
7973864 0
7973863 0
7973862 0
7973857 0
7973855 0
7973854 0
7973850 0
7973849 0
7973848 0
7973847 0
7973846 0
7973844 0
7973842 0
7973841 0
7973840 0
7973835 0
7973834 0
7973833 0
7973832 0
7973831 0
7973827 0
7973826 0
7973825 0
7973824 0
7973822 0
7973820 0
7973817 0
7973815 0
7973814 0
7973813 0
7973812 0
7973808 0
7973805 0
7973804 0
7973803 0
7973801 0
7973799 0
7973798 0
7973797 0
7973794 0
7973793 0
7973790 0
7973789 0
7973788 0
7973785 0
7973784 0
7973783 0
7973779 0
7973778 0
7973777 0
7973775 0
7973771 0
7973770 0
7973767 0
7973765 0
7973764 0
7973763 0
7973762 0
7973760 0
7973759 0
7973757 0
7973754 0
7973751 0
7973749 0
7973747 0
7973745 0
7973742 0
7973741 0
7973740 0
7973739 0
7973736 0
7973735 0
7973734 0
7973732 0
7973731 0
7973730 0
7973727 0
7973726 0
7973724 0
7973723 0
7973722 0
7973718 0
7973717 0
7973714 0
7973713 0
7973712 0
7973711 0
7973709 0
7973708 0
7973706 0
7973705 0
7973704 0
7973703 0
7973702 0
7973698 0
7973697 0
7973695 0
7973694 0
7973693 0
7973690 0
7973688 0
7973687 0
7973684 0
7973681 0
7973680 0
7973675 0
7973674 0
7973673 0
7973672 0
7973671 0
7973670 0
7973669 0
7973668 0
7973667 0
7973666 0
7973665 0
7973664 0
7973663 0
7973660 0
7973659 0
7973658 0
7973657 0
7973656 0
7973652 0
7973651 0
7973650 0
7973649 0
7973648 0
7973647 0
7973645 0
7973643 0
7973642 0
7973640 0
7973637 0
7973635 0
7973634 0
7973627 0
7973626 0
7973625 0
7973624 0
7973622 0
7973620 0
7973618 0
7973617 0
7973616 0
7973609 0
7973608 0
7973607 0
7973606 0
7973605 0
7973603 0
7973602 0
7973599 0
7973598 0
7973596 0
7973593 0
7973592 0
7973591 0
7973590 0
7973584 0
7973582 0
7973581 0
7973580 0
7973579 0
7973578 0
7973576 0
7973573 0
7973572 0
7973570 0
7973569 0
7973567 0
7973566 0
7973565 0
7973563 0
7973562 0
7973560 0
7973559 0
7973558 0
7973557 0
7973556 0
7973553 0
7973552 0
7973551 0
7973550 0
7973548 0
7973547 0
7973540 0
7973526 0
7973525 0
7973524 0
7973521 0
7973518 0
7973517 0
7973515 0
7973513 0
7973512 0
7973511 0
7973510 0
7973509 0
7973508 0
7973507 0
7973505 0
7973504 0
7973503 0
7973501 0
7973500 0
7973499 0
7973498 0
7973497 0
7973493 0
7973492 0
7973490 0
7973489 0
7973485 0
7973484 0
7973483 0
7973479 0
7973478 0
7973474 0
7973473 0
7973471 0
7973469 0
7973467 0
7973465 0
7973464 0
7973463 0
7973461 0
7973460 0
7973458 0
7973457 0
7973455 0
7973454 0
7973453 0
7973452 0
7973451 0
7973448 0
7973447 0
7973446 0
7973444 0
7973443 0
7973441 0
7973440 0
7973439 0
7973437 0
7973434 0
7973433 0
7973432 0
7973431 0
7973430 0
7973428 0
7973426 0
7973423 0
7973422 0
7973421 0
7973417 0
7973415 0
7973409 0
7973408 0
7973407 0
7973406 0
7973402 0
7973401 0
7973395 0
7973394 0
7973393 0
7973389 0
7973388 0
7973386 0
7973383 0
7973382 0
7973381 0
7973380 0
7973379 0
7973377 0
7973373 0
7973372 0
7973371 0
7973369 0
7973366 0
7973365 0
7973364 0
7973363 0
7973362 0
7973361 0
7973358 0
7973354 0
7973353 0
7973352 0
7973351 0
7973350 0
7973349 0
7973347 0
7973346 0
7973345 0
7973340 0
7973339 0
7973338 0
7973337 0
7973336 0
7973335 0
7973333 0
7973332 0
7973331 0
7973330 0
7973328 0
7973327 0
7973323 0
7973321 0
7973320 0
7973319 0
7973318 0
7973317 0
7973313 0
7973312 0
7973311 0
7973310 0
7973308 0
7973307 0
7973306 0
7973305 0
7973302 0
7973301 0
7973300 0
7973299 0
7973298 0
7973297 0
7973296 0
7973293 0
7973292 0
7973289 0
7973288 0
7973286 0
7973284 0
7973283 0
7973280 0
7973278 0
7973275 0
7973273 0
7973272 0
7973271 0
7973270 0
7973268 0
7973267 0
7973266 0
7973265 0
7973264 0
7973263 0
7973262 0
7973260 0
7973258 0
7973257 0
7973256 0
7973255 0
7973254 0
7973253 0
7973251 0
7973248 0
7973245 0
7973244 0
7973243 0
7973242 0
7973241 0
7973239 0
7973238 0
7973235 0
7973234 0
7973233 0
7973232 0
7973230 0
7973229 0
7973226 0
7973225 0
7973223 0
7973222 0
7973221 0
7973220 0
7973219 0
7973218 0
7973215 0
7973214 0
7973213 0
7973212 0
7973210 0
7973209 0
7973208 0
7973203 0
7973202 0
7973201 0
7973200 0
7973197 0
7973196 0
7973195 0
7973194 0
7973192 0
7973190 0
7973189 0
7973188 0
7973186 0
7973185 0
7973184 0
7973183 0
7973182 0
7973178 0
7973177 0
7973176 0
7973174 0
7973173 0
7973172 0
7973171 0
7973170 0
7973168 0
7973167 0
7973165 0
7973163 0
7973161 0
7973158 0
7973157 0
7973156 0
7973155 0
7973153 0
7973152 0
7973149 0
7973147 0
7973146 0
7973145 0
7973143 0
7973142 0
7973140 0
7973139 0
7973137 0
7973136 0
7973134 0
7973133 0
7973132 0
7973130 0
7973129 0
7973128 0
7973127 0
7973125 0
7973124 0
7973122 0
7973118 0
7973117 0
7973113 0
7973109 0
7973108 0
7973104 0
7973099 0
7973098 0
7973097 0
7973096 0
7973095 0
7973094 0
7973093 0
7973091 0
7973090 0
7973087 0
7973086 0
7973085 0
7973084 0
7973081 0
7973079 0
7973074 0
7973073 0
7973072 0
7973070 0
7973069 0
7973068 0
7973067 0
7973066 0
7973063 0
7973062 0
7973059 0
7973058 0
7973057 0
7973056 0
7973052 0
7973050 0
7973049 0
7973047 0
7973046 0
7973042 0
7973041 0
7973040 0
7973036 0
7973033 0
7973032 0
7973030 0
7973029 0
7973028 0
7973027 0
7973024 0
7973023 0
7973022 0
7973021 0
7973020 0
7973019 0
7973018 0
7973017 0
7973016 0
7973015 0
7973014 0
7973012 0
7973010 0
7973007 0
7973006 0
7973004 0
7973002 0
7973001 0
7972999 0
7972994 0
7972993 0
7972992 0
7972991 0
7972990 0
7972989 0
7972986 0
7972984 0
7972983 0
7972981 0
7972980 0
7972979 0
7972978 0
7972977 0
7972976 0
7972973 0
7972972 0
7972971 0
7972968 0
7972966 0
7972959 0
7972956 0
7972955 0
7972954 0
7972952 0
7972951 0
7972950 0
7972948 0
7972946 0
7972945 0
7972944 0
7972942 0
7972941 0
7972939 0
7972938 0
7972937 0
7972936 0
7972935 0
7972932 0
7972929 0
7972928 0
7972927 0
7972926 0
7972925 0
7972923 0
7972922 0
7972921 0
7972919 0
7972916 0
7972913 0
7972912 0
7972911 0
7972910 0
7972908 0
7972907 0
7972905 0
7972904 0
7972903 0
7972902 0
7972901 0
7972900 0
7972899 0
7972898 0
7972897 0
7972895 0
7972894 0
7972893 0
7972891 0
7972889 0
7972887 0
7972885 0
7972884 0
7972881 0
7972879 0
7972875 0
7972874 0
7972873 0
7972872 0
7972870 0
7972869 0
7972868 0
7972867 0
7972866 0
7972865 0
7972862 0
7972861 0
7972858 0
7972857 0
7972856 0
7972854 0
7972852 0
7972851 0
7972849 0
7972848 0
7972847 0
7972846 0
7972845 0
7972842 0
7972841 0
7972840 0
7972839 0
7972837 0
7972836 0
7972834 0
7972833 0
7972832 0
7972831 0
7972830 0
7972828 0
7972827 0
7972825 0
7972824 0
7972823 0
7972822 0
7972821 0
7972820 0
7972819 0
7972817 0
7972816 0
7972812 0
7972810 0
7972809 0
7972807 0
7972805 0
7972803 0
7972800 0
7972798 0
7972797 0
7972795 0
7972793 0
7972792 0
7972790 0
7972788 0
7972787 0
7972786 0
7972783 0
7972781 0
7972780 0
7972779 0
7972778 0
7972777 0
7972776 0
7972773 0
7972772 0
7972771 0
7972770 0
7972768 0
7972764 0
7972761 0
7972760 0
7972759 0
7972758 0
7972755 0
7972752 0
7972751 0
7972750 0
7972749 0
7972747 0
7972745 0
7972743 0
7972742 0
7972741 0
7972740 0
7972738 0
7972735 0
7972731 0
7972730 0
7972724 0
7972723 0
7972722 0
7972719 0
7972718 0
7972716 0
7972714 0
7972713 0
7972711 0
7972708 0
7972707 0
7972706 0
7972705 0
7972704 0
7972701 0
7972700 0
7972698 0
7972695 0
7972694 0
7972693 0
7972692 0
7972690 0
7972689 0
7972688 0
7972687 0
7972684 0
7972683 0
7972682 0
7972681 0
7972677 0
7972676 0
7972674 0
7972673 0
7972671 0
7972670 0
7972669 0
7972664 0
7972663 0
7972661 0
7972660 0
7972659 0
7972657 0
7972656 0
7972655 0
7972654 0
7972652 0
7972651 0
7972647 0
7972645 0
7972642 0
7972641 0
7972638 0
7972635 0
7972634 0
7972631 0
7972630 0
7972628 0
7972627 0
7972626 0
7972623 0
7972622 0
7972618 0
7972616 0
7972615 0
7972614 0
7972613 0
7972612 0
7972611 0
7972607 0
7972605 0
7972604 0
7972601 0
7972599 0
7972597 0
7972596 0
7972595 0
7972594 0
7972593 0
7972591 0
7972590 0
7972589 0
7972587 0
7972583 0
7972580 0
7972579 0
7972578 0
7972577 0
7972576 0
7972575 0
7972571 0
7972567 0
7972566 0
7972565 0
7972564 0
7972562 0
7972559 0
7972558 0
7972557 0
7972556 0
7972553 0
7972551 0
7972548 0
7972546 0
7972544 0
7972543 0
7972542 0
7972541 0
7972539 0
7972538 0
7972536 0
7972533 0
7972529 0
7972528 0
7972525 0
7972524 0
7972522 0
7972516 0
7972515 0
7972512 0
7972510 0
7972509 0
7972508 0
7972506 0
7972504 0
7972503 0
7972502 0
7972500 0
7972499 0
7972496 0
7972494 0
7972493 0
7972491 0
7972490 0
7972489 0
7972488 0
7972484 0
7972483 0
7972480 0
7972479 0
7972478 0
7972477 0
7972476 0
7972474 0
7972473 0
7972472 0
7972471 0
7972469 0
7972466 0
7972465 0
7972464 0
7972461 0
7972460 0
7972459 0
7972456 0
7972453 0
7972452 0
7972450 0
7972449 0
7972446 0
7972445 0
7972442 0
7972441 0
7972440 0
7972439 0
7972438 0
7972437 0
7972436 0
7972435 0
7972434 0
7972431 0
7972430 0
7972429 0
7972427 0
7972426 0
7972423 0
7972418 0
7972415 0
7972411 0
7972408 0
7972407 0
7972406 0
7972405 0
7972400 0
7972399 0
7972396 0
7972394 0
7972393 0
7972392 0
7972391 0
7972389 0
7972388 0
7972385 0
7972381 0
7972380 0
7972378 0
7972377 0
7972376 0
7972369 0
7972368 0
7972367 0
7972366 0
7972364 0
7972362 0
7972360 0
7972359 0
7972357 0
7972356 0
7972355 0
7972354 0
7972353 0
7972352 0
7972351 0
7972350 0
7972342 0
7972341 0
7972338 0
7972337 0
7972335 0
7972333 0
7972332 0
7972331 0
7972329 0
7972328 0
7972327 0
7972326 0
7972325 0
7972324 0
7972323 0
7972320 0
7972319 0
7972318 0
7972317 0
7972316 0
7972315 0
7972314 0
7972313 0
7972312 0
7972305 0
7972303 0
7972302 0
7972301 0
7972300 0
7972297 0
7972295 0
7972293 0
7972292 0
7972288 0
7972287 0
7972286 0
7972284 0
7972281 0
7972280 0
7972279 0
7972278 0
7972277 0
7972276 0
7972275 0
7972274 0
7972273 0
7972271 0
7972270 0
7972269 0
7972265 0
7972264 0
7972257 0
7972254 0
7972252 0
7972251 0
7972250 0
7972249 0
7972248 0
7972246 0
7972244 0
7972242 0
7972240 0
7972239 0
7972238 0
7972237 0
7972233 0
7972232 0
7972231 0
7972230 0
7972229 0
7972227 0
7972225 0
7972224 0
7972223 0
7972222 0
7972220 0
7972216 0
7972214 0
7972212 0
7972211 0
7972210 0
7972209 0
7972208 0
7972207 0
7972206 0
7972205 0
7972204 0
7972203 0
7972202 0
7972199 0
7972197 0
7972196 0
7972193 0
7972191 0
7972187 0
7972186 0
7972185 0
7972184 0
7972183 0
7972182 0
7972180 0
7972179 0
7972178 0
7972174 0
7972172 0
7972171 0
7972169 0
7972165 0
7972163 0
7972161 0
7972160 0
7972159 0
7972158 0
7972157 0
7972156 0
7972154 0
7972153 0
7972152 0
7972148 0
7972147 0
7972145 0
7972143 0
7972142 0
7972141 0
7972140 0
7972138 0
7972137 0
7972136 0
7972135 0
7972134 0
7972133 0
7972132 0
7972131 0
7972130 0
7972129 0
7972128 0
7972125 0
7972123 0
7972120 0
7972117 0
7972114 0
7972113 0
7972111 0
7972110 0
7972109 0
7972105 0
7972103 0
7972101 0
7972099 0
7972098 0
7972097 0
7972096 0
7972095 0
7972093 0
7972089 0
7972088 0
7972085 0
7972083 0
7972081 0
7972080 0
7972078 0
7972076 0
7972074 0
7972073 0
7972070 0
7972069 0
7972068 0
7972067 0
7972065 0
7972064 0
7972063 0
7972062 0
7972060 0
7972056 0
7972055 0
7972054 0
7972052 0
7972051 0
7972049 0
7972046 0
7972041 0
7972039 0
7972036 0
7972033 0
7972031 0
7972030 0
7972025 0
7972024 0
7972023 0
7972022 0
7972020 0
7972018 0
7972016 0
7972015 0
7972013 0
7972012 0
7972011 0
7972010 0
7972009 0
7972008 0
7972007 0
7972005 0
7972002 0
7972001 0
7972000 0
7971999 0
7971998 0
7971997 0
7971996 0
7971994 0
7971992 0
7971990 0
7971989 0
7971988 0
7971985 0
7971981 0
7971980 0
7971977 0
7971976 0
7971975 0
7971974 0
7971973 0
7971968 0
7971966 0
7971965 0
7971964 0
7971963 0
7971962 0
7971960 0
7971959 0
7971958 0
7971956 0
7971955 0
7971954 0
7971950 0
7971949 0
7971948 0
7971947 0
7969433 0
7969432 0
7969428 0
7969423 0
7969421 0
7969419 0
7969416 0
7969415 0
7969414 0
7969412 0
7969411 0
7969410 0
7969409 0
7969408 0
7969406 0
7969404 0
7969401 0
7969400 0
7969397 0
7969394 0
7969392 0
7969391 0
7969388 0
7969387 0
7969384 0
7969383 0
7969382 0
7969379 0
7969378 0
7969374 0
7969373 0
7969371 0
7969370 0
7969369 0
7969367 0
7969366 0
7969365 0
7969364 0
7969363 0
7969361 0
7969358 0
7969352 0
7969350 0
7969349 0
7969348 0
7969347 0
7969344 0
7969342 0
7969340 0
7969337 0
7969336 0
7969335 0
7969334 0
7969333 0
7969331 0
7969327 0
7969325 0
7969324 0
7969323 0
7969322 0
7969319 0
7969317 0
7969315 0
7969313 0
7969312 0
7969311 0
7969307 0
7969302 0
7969301 0
7969300 0
7969299 0
7969298 0
7969296 0
7969294 0
7969293 0
7969290 0
7969289 0
7969286 0
7969284 0
7969279 0
7969277 0
7969276 0
7969269 0
7969266 0
7969265 0
7969264 0
7969262 0
7969258 0
7969257 0
7969255 0
7969254 0
7969253 0
7969251 0
7969250 0
7969247 0
7969245 0
7969244 0
7969240 0
7969239 0
7969238 0
7969237 0
7969236 0
7969234 0
7969233 0
7969231 0
7969230 0
7969229 0
7969228 0
7969225 0
7969223 0
7969222 0
7969220 0
7969219 0
7969215 0
7969213 0
7969212 0
7969211 0
7969210 0
7969208 0
7969207 0
7969204 0
7969203 0
7969202 0
7969197 0
7969195 0
7969194 0
7969191 0
7969189 0
7969186 0
7969183 0
7969181 0
7969177 0
7969176 0
7969175 0
7969174 0
7969173 0
7969172 0
7969171 0
7969170 0
7969166 0
7969161 0
7969160 0
7969159 0
7969153 0
